Ticker,Name,Country,Financial Currency,Sector Key,Industry Key,Market Cap,Market Cap History,Stock Price,Dividends,Current Asset,Non Current Asset,Total Liabilities,Net Income,ROIC,Final Value,Margin
000120.KS,CJ Logistics Corporation,South Korea,KRW,N/A,N/A,2191966470144.0,"[2191966470144, 1679377420000.0, 2453247300000.0, 3320859150000.0]","[109900.0, 84200.0, 123000.0, 166500.0]","[NaN, NaN, NaN, NaN]","[2488306558130.0, 2956459492590.0, 2348222541960.0, 2538547347450.0]","[6869280708610.0, 6736840325670.0, 6645705974420.0, 7104951612160.0]","[5314491023870.0, 5658991479600.0, 4977570577450.0, 5603556698070.0]","[224803078900.0, 181552551810.0, 54742329030.0, 123030232110.0]","[0.06553439202627838, 0.04713256652471352, 0.04253816109146772, 0.040160823011728644]",-1326893762047.8867,-1.6519532556705874
000990.KS,"DB HiTek CO., LTD.",South Korea,KRW,N/A,N/A,1829396414464.0,"[1829396414464, 2508648380000.0, 3092054980000.0, 2133601280000.0]","[43900.0, 60200.0, 74200.0, 51200.0]","[0.0, 0.0, 0.0, 0.0]","[1027982955090.0, 1327330066470.0, 815161899420.0, 459208127450.0]","[1015395739030.0, 814835795940.0, 734775996420.0, 719373069730.0]","[303296256380.0, 507381718520.0, 443888189800.0, 383996684600.0]","[264149250970.0, 556227095930.0, 316891852000.0, 166025591080.0]","[0.14555982508559506, 0.3172208388765035, 0.25105952298055617, 0.17778599307300566]",8888253048579.678,4.858571372669861
007340.KS,DN Automotive Corporation,South Korea,KRW,N/A,N/A,689449598976.0,"[689449598976, 667042488000.0, 646359000000.0, 312406850000.0]","[80000.0, 77400.0, 75000.0, 36250.0]","[0.0, 0.0, 0.0, 0.0]","[1740312507730.0, 1775650459520.0, 1077073232830.0, 476131998060.0]","[2827073993700.0, 2815940292210.0, 407889199830.0, 485623009980.0]","[3172968752900.0, 3460082191970.0, 770989552030.0, 307077824010.0]","[274781001040.0, 180867054300.0, 80831911380.0, 45928674910.0]","[0.10914093568669367, 0.07516207072746209, 0.05578110238472174, 0.06533946389971765]",1125274184214.2148,1.632134076059396
007700.KS,"F&F Holdings Co., Ltd.",South Korea,KRW,N/A,N/A,589174079488.0,"[589174079488, 840002850000.0, 933770610000.0, 1722982590000.0]","[15080.0, 21500.0, 23900.0, 44100.0]","[0.0, 0.0, 0.0, 0.0]","[838490613030.0, 705796956100.0, 487622991610.0, 522198372550.0]","[3002033944750.0, 2889321488500.0, 2684316351500.0, 295630648900.0]","[645468239040.0, 706086461430.0, 668029961420.0, 266105399890.0]","[122293729400.0, 132198407800.0, 1907003406720.0, 85794641510.0]","[0.18466134257313738, 0.18828860070592626, 0.07076396406526769, NaN]",2799554913153.0303,4.751660011224323
007070.KS,"GS Retail Co., Ltd.",South Korea,KRW,N/A,N/A,2068759969792.0,"[2068759969792, 2648012800000.0, 2710075600000.0, 3822034100000.0]","[20000.0, 25600.0, 26200.0, 36950.0]","[0.0, 0.0, 0.0, 0.0]","[1857061602040.0, 1366113278310.0, 1183932817740.0, 923271551810.0]","[8184954340560.0, 8466309846530.0, 8272040164730.0, 6254495623960.0]","[5608276834880.0, 5412417744680.0, 5041586937980.0, 4510588585250.0]","[17678130360.0, 40438492170.0, 815212419150.0, 168427551940.0]","[0.02727323816041988, 0.03949194174294314, 0.171334593133236, 0.062458999882667315]",-3656565174737.626,-0.5657659226436302
267250.KS,"HD Hyundai Co., Ltd.",South Korea,KRW,N/A,N/A,4741849415680.0,"[4741849415680, 4204769800000.0, 4141168240000.0, 5059857440000.0]","[67100.0, 59500.0, 58600.0, 71600.0]","[NaN, NaN, NaN, NaN]","[32083110520000.0, 30130809645000.0, 13555036973000.0, 8049124007000.0]","[35899710368000.0, 35440051431000.0, 22223610950000.0, 18509828358000.0]","[44750983788000.0, 42307197037000.0, 23926584846000.0, 15461098130000.0]","[264480508000.0, 1408623310000.0, -147123719000.0, -609172064000.0]","[0.0602465376385802, 0.10826791016457764, 0.012296626678174504, NaN]",-10378112752544.195,-0.4569086430977092
322000.KS,"HD Hyundai Energy Solutions Co.,Ltd.",South Korea,KRW,N/A,N/A,272720003072.0,"[272720003072, 454720000000.0, 292320000000.0, 355600000000.0]","[24350.0, 40600.0, 26100.0, 31750.0]","[NaN, NaN, NaN, NaN]","[361109469820.0, 490181755890.0, 445279417560.0, 311596009600.0]","[140947444030.0, 162644204130.0, 160279471120.0, 146646108030.0]","[130500000760.0, 271292811160.0, 285239400320.0, 129498228260.0]","[-2863878000.0, 60610132000.0, -6655574000.0, 6223748000.0]","[NaN, 0.13796901986650006, NaN, NaN]",,
014790.KS,HL D&I Halla Corporation,South Korea,KRW,N/A,N/A,76474368000.0,"[76474368000, 96728723000.0, 175474611000.0, 208979472000.0]","[2020.0, 2555.0, 4635.0, 5520.0]","[0.0, 0.0, 0.0, 0.0]","[872270376600.0, 766565951430.0, 794277928070.0, 786727383440.0]","[852030333060.0, 900855844060.0, 727074062440.0, 866841194510.0]","[1268702893320.0, 1240232282310.0, 1104826105380.0, 1279380184050.0]","[30678589450.0, 25099758760.0, 98363664500.0, 109895306710.0]","[0.061952323162220435, 0.04015991349061536, 0.11996262701321406, 0.150434076147035]",-201821427929.7766,-0.3789209539564308
060980.KS,HL Holdings Corporation,South Korea,KRW,N/A,N/A,330101096448.0,"[330101096448, 349602750000.0, 386703450000.0, 403351200000.0]","[34700.0, 36750.0, 40650.0, 42400.0]","[0.0, 0.0, 0.0, 0.0]","[543702000000.0, 574212350000.0, 475826661390.0, 372074591050.0]","[1754527319720.0, 1705652539810.0, 1819131805320.0, 1589439611570.0]","[1287916030160.0, 1274667759290.0, 1280483945190.0, 1074612373550.0]","[50476064190.0, 3096380590.0, 106245048050.0, 44049666340.0]","[0.04538126604080884, 0.0052243732473041486, 0.07397701345776432, 0.04177295487476911]",-494363572379.73535,-0.6677294098733463
035000.KS,HS Ad Inc.,South Korea,KRW,N/A,N/A,104376942592.0,"[104376942592, 100000892000.0, 105025248000.0, 107780540000.0]","[6440.0, 6170.0, 6480.0, 6650.0]","[0.0, 0.0, 0.0, 0.0]","[503633999540.0, 491665825070.0, 516153743920.0, 489122425390.0]","[44138703650.0, 50484721030.0, 48743640540.0, 41244417740.0]","[364992855170.0, 368225319760.0, 403733028470.0, 385037787510.0]","[16204214560.0, 18131682100.0, 17300978750.0, 9039604090.0]","[0.09058733995473937, 0.09841248225618707, 0.10331704349566881, 0.062388534872964564]",292760945437.4717,2.804843082842996
016380.KS,"KG Dongbu Steel Co.,Ltd.",South Korea,KRW,N/A,N/A,685061636096.0,"[685061636096, 925083250000.0, 1660149400000.0, 1950175500000.0]","[6850.0, 9250.0, 16600.0, 19500.0]","[0.0, 0.0, 0.0, 0.0]","[1193243551020.0, 1016802407110.0, 1123225414040.0, 649201936470.0]","[2002270503340.0, 2034704919550.0, 1647872854200.0, 1608518887660.0]","[1304937566020.0, 1361342496580.0, 1620934715280.0, 1285016838610.0]","[234352264070.0, 536001400780.0, 190951002800.0, 66811389540.0]","[0.09901400639273339, 0.2252898084263568, 0.09959236630478537, 0.060206856164374156]",3948729137304.8975,5.764049436205108
015590.KS,"Kib plug energy Co., Ltd.",South Korea,KRW,N/A,N/A,88375640064.0,"[88375640064, 223426876000.0, 113016564000.0, 132918852000.0]","[373.0, 943.0, 477.0, 561.0]","[NaN, NaN, NaN, NaN]","[143157237720.0, 130896715200.0, 93777741560.0, 118418308940.0]","[78707404360.0, 61790542100.0, 72088362630.0, 79290536110.0]","[93839584970.0, 82860308310.0, 67845866310.0, 90342468340.0]","[14501211000.0, 11278003000.0, -13018202740.0, 1340474210.0]","[0.0931323418448872, 0.08517771026174158, NaN, 0.03032352022454716]",180650820483.14166,2.044124606648593
058860.KS,KTIS Corporation,South Korea,KRW,N/A,N/A,88338120704,"[88338120704, 100279845000.0, 82673460000.0, 95686875000.0]","[2885.0, 3275.0, 2700.0, 3125.0]","[0.0, 0.0, 0.0, 0.0]","[111313130670.0, 102120905220.0, 124420074780.0, 126275205060.0]","[336295991370.0, 294087164000.0, 244940730760.0, 168013679700.0]","[243518966070.0, 199203706480.0, 177618511970.0, 126893637850.0]","[13921786390.0, 15916623690.0, 24944162460.0, 7387478530.0]","[0.09062135657005695, 0.09305556532432847, 0.13763013092767906, 0.05190393098090877]",-2979210824.6219788,-29.651517097722987
093050.KS,LF Corp.,South Korea,KRW,N/A,N/A,437374484480,"[437374484480, 464077939000.0, 548123550000.0, 528447320000.0]","[15560.0, 16510.0, 19500.0, 18800.0]","[0.0, 0.0, 0.0, 0.0]","[1110887691000.0, 1205562532000.0, 1164416322000.0, 1082925012210.0]","[1644740070000.0, 1378477846000.0, 1376721573000.0, 1396514872000.0]","[1042077873710.0, 927192269930.0, 1042768391210.0, 1065019216340.0]","[82513768820.0, 152282141860.0, 118639793420.0, 17309598030.0]","[0.04661732172388241, 0.09522099349500578, 0.07447534690147882, 0.01728158961313153]",700009031369.2129,1.6004798089707093
034220.KS,"LG Display Co., Ltd.",South Korea,KRW,N/A,N/A,5099999985664,"[5099999985664, 7381655761718.75, 8186246582031.25, 10712288085937.5]","[10200.0, 14763.3115234375, 16372.4931640625, 21424.576171875]","[0.0, 0.0, 0.0, 0.0]","[9503186000000.0, 9444035000000.0, 13187067000000.0, 11099470000000.0]","[26256112000000.0, 26241984000000.0, 24967448000000.0, 23966542000000.0]","[26988754000000.0, 24366792000000.0, 23392014000000.0, 22334584000000.0]","[-2733742000000.0, -3071565000000.0, 1186182000000.0, -94853000000.0]","[NaN, NaN, 0.06478456914697096, NaN]",,
011070.KS,"LG Innotek Co., Ltd.",South Korea,KRW,N/A,N/A,5549325287424,"[5549325287424, 6803543750000.0, 8684871500000.0, 4508087250000.0]","[234500.0, 287500.0, 367000.0, 190500.0]","[0.0, 0.0, 0.0, 0.0]","[5349008425710.0, 4713796330740.0, 4113364037890.0, 3161799525110.0]","[5855297098300.0, 5079821495680.0, 3627988803400.0, 2876800746520.0]","[6489730987950.0, 5527824867090.0, 4427146647360.0, 3610912434530.0]","[565200778850.0, 979848640810.0, 888281853000.0, 236123001000.0]","[0.08792458534576691, 0.16282345186931915, 0.1892761874730689, 0.08861209799336017]",5959055031032.629,1.073834155034517
037560.KS,LG HelloVision Corp.,South Korea,KRW,N/A,N/A,249766232064,"[249766232064, 325276963200.0, 511923982560.0, 377166383520.0]","[3225.0, 4200.0, 6610.0, 4870.0]","[NaN, NaN, NaN, NaN]","[411275026170.0, 468027206660.0, 435297351590.0, 376033627870.0]","[908171179510.0, 959986230610.0, 1052818680720.0, 1096687827680.0]","[754107897930.0, 802491626000.0, 835732530150.0, 841615540360.0]","[-45352667210.0, -26024593270.0, 26921862450.0, -312793599150.0]","[NaN, NaN, 0.031296854622340955, NaN]",,
000680.KS,LS Networks Corporation Limited,South Korea,KRW,N/A,N/A,387320152064,"[387320152064, 213952034640.0, 270296677280.0, 223802496640.0]","[4915.0, 2715.0, 3430.0, 2840.0]","[0.0, 0.0, 0.0, 0.0]","[285499587630.0, 282285964970.0, 280148930100.0, 277925725040.0]","[1023719534830.0, 1018156490080.0, 1029224267950.0, 950476069000.0]","[745211525600.0, 748565972240.0, 755744194990.0, 735193128500.0]","[10704983620.0, -2397223060.0, 60088302830.0, -24668584780.0]","[0.02697067922711893, NaN, 0.07078848644944252, NaN]",,
005490.KS,POSCO Holdings Inc.,South Korea,KRW,N/A,N/A,29629656072192,"[29629656072192, 28605327400000.0, 22193788500000.0, 26973989100000.0]","[390500.0, 377000.0, 292500.0, 355500.0]","[NaN, NaN, NaN, NaN]","[46731890000000.0, 48243041000000.0, 47419860000000.0, 36404828000000.0]","[54754426000000.0, 50778709000000.0, 44879030000000.0, 43278848000000.0]","[41887716000000.0, 40829853000000.0, 37584924000000.0, 32080153000000.0]","[1698202000000.0, 3157536000000.0, 6606728000000.0, 1581208000000.0]","[0.032194469737500155, 0.05537209386316765, 0.10561340494510771, 0.03632327623552275]",14894169367347.04,0.5026777675399852
100840.KS,"SNT Energy Co., Ltd.",South Korea,KRW,N/A,N/A,210850938880,"[210850938880, 148866956549.6582, 125153636549.6582, 121860113450.3418]","[10670.0, 7533.33349609375, 6333.33349609375, 6166.66650390625]","[0.0, 0.0, 0.0, 0.0]","[250689496200.0, 253392256760.0, 199665053590.0, 203747269840.0]","[172473964270.0, 176380445070.0, 132478434340.0, 131604386910.0]","[147149187410.0, 170636295800.0, 87294231890.0, 99578946530.0]","[22727501730.0, 18804694380.0, 12503180650.0, 9787540650.0]","[0.08248397687481077, 0.061815229575293944, 0.05125909704275996, 0.04167539311430171]",279405034866.3214,1.3251306176319049
036530.KS,"SNT Holdings Co., Ltd.",South Korea,KRW,N/A,N/A,342694887424,"[342694887424, 242489169000.0, 241476990000.0, 277626240000.0]","[23700.0, 16770.0, 16700.0, 19200.0]","[0.0, 0.0, 0.0, 0.0]","[1649128703460.0, 1504308243130.0, 1327473208680.0, 1241961811850.0]","[1052669130840.0, 1054118743480.0, 1044851231450.0, 1028523927730.0]","[748975380680.0, 742131375490.0, 592194060020.0, 652956674270.0]","[87346580620.0, 51412092390.0, 77214851950.0, 37400158640.0]","[0.1540000104636622, 0.11754346085188858, 0.1602053076051806, 0.09200231499697979]",2103053599331.1548,6.136810546371376
009140.KS,"Kyungin Electronics Co., Ltd",South Korea,KRW,N/A,N/A,29958420480,"[29958420480, 34387056000.0, 35819850000.0, 40639248000.0]","[23000.0, 26400.0, 27500.0, 31200.0]","[0.0, 0.0, 0.0, 0.0]","[58280426830.0, 54518303280.0, 49553740450.0, 45470810300.0]","[16846828940.0, 13866727020.0, 16331012320.0, 12364788130.0]","[4543732470.0, 4422682380.0, 6287918770.0, 3767675910.0]","[5784797080.0, 2707450220.0, 3699859210.0, 1350532790.0]","[0.08201208677973564, 0.04234579400494557, 0.030249057207637, 0.011842441788487559]",94506453217.19629,3.154587314784771
012200.KS,"Keyang Electric Machinery Co., Ltd.",South Korea,KRW,N/A,N/A,58653736960,"[58653736960, 64725766000.0, 116754526283.34961, 152253121298.29102]","[1931.0, 2380.0, 4293.12451171875, 5598.42626953125]","[0.0, 0.0, 0.0, 0.0]","[152913592300.0, 221846256590.0, 151757480780.0, 163154116090.0]","[79142539940.0, 75708298800.0, 133295649430.0, 131055722990.0]","[111667023320.0, 169633025970.0, 101825429110.0, 108486343890.0]","[-1264724490.0, -24539071240.0, -6211393820.0, 9385033040.0]","[NaN, NaN, NaN, 0.04810179344229038]",,
037710.KS,"Gwangju Shinsegae. Co. ,Ltd.",South Korea,KRW,N/A,N/A,245877178368,"[245877178368, 266168005500.0, 290835294500.0, 318287600000.0]","[30900.0, 33450.0, 36550.0, 40000.0]","[0.0, 0.0, 0.0, 0.0]","[270436599090.0, 251369526600.0, 213501405750.0, 142419329360.0]","[664036264470.0, 662084524430.0, 638778793720.0, 642008921970.0]","[115259720680.0, 123544314600.0, 106474734840.0, 86160348610.0]","[48259151040.0, 56946614950.0, 52393410920.0, 43159504450.0]","[0.05976150957616421, 0.07262017363590546, 0.07054678843300821, 0.0621190266411599]",508361921079.64087,2.067544147260323
004540.KS,"KleanNara Co., Ltd.",South Korea,KRW,N/A,N/A,85463965696,"[85463965696, 101476820000.0, 159383776000.0, 234234568000.0]","[2295.0, 2725.0, 4280.0, 6290.0]","[0.0, 0.0, 0.0, 0.0]","[168718823490.0, 178461002360.0, 132324718890.0, 119172381870.0]","[472803428500.0, 482585976880.0, 466366581420.0, 443877908480.0]","[429919829260.0, 419699356870.0, 369204768810.0, 346240603760.0]","[-30844136630.0, -2908390760.0, 8362663520.0, 38098726020.0]","[NaN, NaN, 0.03143590476161546, 0.1147329059482154]",,
001260.KS,"Namkwang Engineering & Construction Co., Ltd.",South Korea,KRW,N/A,N/A,62478794752,"[62478794752, 100300079100.0, 110516737500.0, 154723432500.0]","[6360.0, 10210.0, 11250.0, 15750.0]","[NaN, NaN, NaN, NaN]","[296406260360.0, 263129339480.0, 205832874010.0, 127518149200.0]","[80921678060.0, 82793544890.0, 68145474920.0, 76500670900.0]","[264295801410.0, 238920806340.0, 186233104750.0, 137716864160.0]","[5988599630.0, 19332575720.0, 21679416650.0, 13761610900.0]","[0.055354899876924865, 0.143586299391846, 0.17317443166826227, 0.18419823904736765]",91708863478.76782,1.467839830182258
002350.KS,Nexen Tire Corporation,South Korea,KRW,N/A,N/A,807744241664,"[807744241664, 830851776000.0, 609675956000.0, 781808442000.0]","[8170.0, 8640.0, 6340.0, 8130.0]","[0.0, 0.0, 0.0, 0.0]","[1556084175040.0, 1442087250790.0, 1476005839220.0, 1200267598850.0]","[2676577379520.0, 2502249488810.0, 2347407599030.0, 2340812728620.0]","[2527778745170.0, 2348104911870.0, 2223486295870.0, 1994128000390.0]","[102791698820.0, -27769276760.0, 4817645620.0, -16804296180.0]","[0.042041524876462864, NaN, 0.003400597961029668, NaN]",,
090350.KS,"NOROO PAINT & COATINGS Co., Ltd.",South Korea,KRW,N/A,N/A,199599996928,"[199599996928, 181000000000.0, 203000000000.0, 251000000000.0]","[9980.0, 9050.0, 10150.0, 12550.0]","[0.0, 0.0, 0.0, 0.0]","[318102040240.0, 308281426150.0, 303768289780.0, 302997189570.0]","[350529233020.0, 359895876000.0, 366878644080.0, 363661941480.0]","[294352124780.0, 315503885860.0, 325655494530.0, 332796974900.0]","[27866551190.0, 11548261970.0, 14445731070.0, 17981478710.0]","[0.07145486367017032, 0.031668791253233956, 0.03591506009212319, 0.04532050336502188]",201375081245.77753,1.0088932081417707
000320.KS,"NOROO Holdings Co., Ltd.",South Korea,KRW,N/A,N/A,138399481856,"[138399481856, 106176532000.0, 120934660000.0, 144506670000.0]","[12670.0, 10360.0, 11800.0, 14100.0]","[0.0, 0.0, 0.0, 0.0]","[595112644970.0, 583742767450.0, 495132611000.0, 484925979400.0]","[593710926550.0, 588246610520.0, 560404571380.0, 566157885130.0]","[495031925010.0, 511163923980.0, 472000054540.0, 473115066060.0]","[25461623410.0, 24968720390.0, 1596390290.0, 13994187730.0]","[0.09971614721872271, 0.06561324338111929, 0.02314149047972239, 0.058052976112764526]",317300309895.3446,2.2926408801550635
072710.KS,"Nongshim Holdings Co.,Ltd.",South Korea,KRW,N/A,N/A,320007503872,"[320007503872, 339950007000.0, 330210648000.0, 366385410000.0]","[69000.0, 73300.0, 71200.0, 79000.0]","[0.0, 0.0, 0.0, 0.0]","[333375108440.0, 249773988830.0, 229153164470.0, 208249452570.0]","[1171684103390.0, 1139356875260.0, 1099484567530.0, 1039893247310.0]","[380779227820.0, 311863433250.0, 289723336280.0, 274628632110.0]","[67145003290.0, 34101340660.0, 49072247610.0, 68386720040.0]","[0.05845728245505999, 0.031524912513459895, 0.046089480620697315, 0.06755783844330511]",354583570615.75305,1.108047674899471
058730.KS,"Development Advance Solution Co.,Ltd.",South Korea,KRW,N/A,N/A,63088762880,"[63088762880, 87724290000.0, 121814040000.0, 95451300000.0]","[3470.0, 4825.0, 6700.0, 5250.0]","[0.0, 0.0, 0.0, 0.0]","[201852697000.0, 222628996000.0, 158819418260.0, 117430547080.0]","[118181943900.0, 123488673080.0, 139707881480.0, 132113399230.0]","[165929193760.0, 202891749120.0, 173177982800.0, 130077408410.0]","[14179878240.0, 1521365480.0, -2427943890.0, -7896922680.0]","[0.07610644952215989, 0.017362319784546415, NaN, NaN]",122243329482.49475,1.937640300777677
353200.KS,"DAEDUCK ELECTRONICS Co., Ltd.",South Korea,KRW,N/A,N/A,1200891363328,"[1200891363328, 1153884615000.0, 1640641080000.0, 709132515000.0]","[23900.0, 23350.0, 33200.0, 14350.0]","[NaN, NaN, NaN, NaN]","[433050450640.0, 498103203990.0, 372780446020.0, 263898991350.0]","[694485079600.0, 693653784160.0, 568233952560.0, 545278129860.0]","[259199449760.0, 336767845820.0, 259131514530.0, 171396181020.0]","[25377820740.0, 183925142570.0, 63027289000.0, -8739613000.0]","[0.02953843046357505, 0.20936390714609338, 0.0996375459029659, NaN]",476249070821.09595,0.39657964522392675
006570.KS,"Daelim Trading Co., Ltd.",South Korea,KRW,N/A,N/A,44590919680,"[44590919680, 50692042500.0, 61689127500.0, 60860580000.0]","[2960.0, 3365.0, 4095.0, 4040.0]","[0.0, 0.0, 0.0, 0.0]","[95941613920.0, 97249047320.0, 91795559560.0, 84939874830.0]","[81202183080.0, 74543571290.0, 74006871910.0, 74713459330.0]","[106152378890.0, 91462722730.0, 89665370590.0, 83223321130.0]","[-7965250820.0, 3789580870.0, 285043360.0, -12697096800.0]","[NaN, 0.052784968720863176, 0.0068753895761166, NaN]",,
047040.KS,"Daewoo Engineering & Construction Co., Ltd.",South Korea,KRW,N/A,N/A,1518223884288,"[1518223884288, 1793517459840.0, 2502295837440.0, 3188475484160.0]","[3695.0, 4365.0, 6090.0, 7760.0]","[0.0, 0.0, 0.0, 0.0]","[8021073414250.0, 8028170447650.0, 7148890216680.0, 5973144014790.0]","[3222063069150.0, 3112183304550.0, 3309086773900.0, 3332772419660.0]","[7181221069270.0, 7415736590710.0, 7241599093010.0, 6628920363570.0]","[511710239660.0, 504006912860.0, 484684519720.0, 283811374510.0]","[0.09815414163968587, 0.0971255283099515, 0.11335776945637417, 0.07736629098862961]",5848215989710.992,3.8520115842161347
009320.KS,"Daewoo Electronic Components Co., Ltd.",South Korea,KRW,N/A,N/A,63744643072,"[63744643072, 86816947800.0, 114622035000.0, 115608031000.0]","[1293.0, 1761.0, 2325.0, 2345.0]","[NaN, NaN, NaN, NaN]","[36289721500.0, 34389415710.0, 42048289130.0, 40100324590.0]","[58303497860.0, 56851814220.0, 52345611040.0, 51892125090.0]","[66699434600.0, 65582625890.0, 59430229700.0, 57068752550.0]","[229716390.0, -8743986970.0, -40457510.0, -3625942080.0]","[0.02191718518651024, NaN, -0.004073347555446325, NaN]",,
